,run_id,player_id,place,speedrun_time,is_verified,verify_date,submitted_date,examiner_id,timing_type,platform_id,platform_name,platform_released_year,is_level_cat,level_id,level_name,level_rules,game_id,category_id,cat_name,cat_rules,player_name,player_country,player_pronouns,player_signup_date,verify_shortDate,verify_day,verify_month,verify_year,verify_hour,submitted_shortDate,submitted_day,submitted_month,submitted_year,submitted_hour,player_signup_shortDate,player_signup_day,player_signup_month,player_signup_year,player_signup_hour
29,zq1q4rrm,86vyqq3j,30,463.0,True,2021-06-21 03:51:06,2021-06-19 09:36:10,v8le49vx,realtime,8gejn93d,Wii U,2012,False,nan,nan,nan,mce,zd3vpoe2,Set Seed Any%,"## Set Seed Any% Reach the End Poem as quickly as possible. - [World Creation Settings and Rules.](https://www.speedrun.com/mce/thread/71azs) - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA with Set Loads which adds a certain amount of time for certain actions done in-game. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Set Seed** - The ""Seed for the World Generator"" textbox must be filled with a seed.",megoyshi,jp,He/Him,2020-09-04 13:30:18,2021-06-21,21.0,6.0,2021.0,3.0,2021-06-19,19,6,2021,9,2020-09-04,4,9,2020,13
30,ylk58lnz,jn3q1e4x,31,500.0,True,2020-11-19 02:33:05,2020-08-10 04:28:39,jo310rlj,realtime,mx6pwe3g,PlayStation 3,2006,False,nan,nan,nan,mce,zd3vpoe2,Set Seed Any%,"## Set Seed Any% Reach the End Poem as quickly as possible. - [World Creation Settings and Rules.](https://www.speedrun.com/mce/thread/71azs) - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA with Set Loads which adds a certain amount of time for certain actions done in-game. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Set Seed** - The ""Seed for the World Generator"" textbox must be filled with a seed.",Sennin_draw,fr,nan,2020-08-03 03:11:41,2020-11-19,19.0,11.0,2020.0,2.0,2020-08-10,10,8,2020,4,2020-08-03,3,8,2020,3
31,z159r2jy,v8lnrl4x,32,523.0,True,2020-07-11 04:16:48,2020-07-11 03:50:26,v8le49vx,realtime,8gejn93d,Wii U,2012,False,nan,nan,nan,mce,zd3vpoe2,Set Seed Any%,"## Set Seed Any% Reach the End Poem as quickly as possible. - [World Creation Settings and Rules.](https://www.speedrun.com/mce/thread/71azs) - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA with Set Loads which adds a certain amount of time for certain actions done in-game. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Set Seed** - The ""Seed for the World Generator"" textbox must be filled with a seed.",YPlushes,us,He/Him,2018-02-15 03:19:26,2020-07-11,11.0,7.0,2020.0,4.0,2020-07-11,11,7,2020,3,2018-02-15,15,2,2018,3
32,yd57n1qm,x35dv12j,33,555.0,True,2020-08-26 21:35:00,2020-08-26 18:25:03,v8le49vx,realtime,mx6pwe3g,PlayStation 3,2006,False,nan,nan,nan,mce,zd3vpoe2,Set Seed Any%,"## Set Seed Any% Reach the End Poem as quickly as possible. - [World Creation Settings and Rules.](https://www.speedrun.com/mce/thread/71azs) - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA with Set Loads which adds a certain amount of time for certain actions done in-game. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Set Seed** - The ""Seed for the World Generator"" textbox must be filled with a seed.",smitch,gr,He/Him,2020-08-04 10:50:52,2020-08-26,26.0,8.0,2020.0,21.0,2020-08-26,26,8,2020,18,2020-08-04,4,8,2020,10
33,zgx43wvm,xyro5yvj,34,568.0,True,2021-04-06 01:42:26,2021-04-05 21:55:19,x7qey508,realtime,8gejn93d,Wii U,2012,False,nan,nan,nan,mce,zd3vpoe2,Set Seed Any%,"## Set Seed Any% Reach the End Poem as quickly as possible. - [World Creation Settings and Rules.](https://www.speedrun.com/mce/thread/71azs) - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA with Set Loads which adds a certain amount of time for certain actions done in-game. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Set Seed** - The ""Seed for the World Generator"" textbox must be filled with a seed.",jakecake728,us,nan,2021-01-11 01:26:16,2021-04-06,6.0,4.0,2021.0,1.0,2021-04-05,5,4,2021,21,2021-01-11,11,1,2021,1
34,yd653qjz,e8e793px,35,585.0,True,2019-07-08 13:31:45,2019-07-08 12:25:34,v8lrpg48,realtime,o7e2mx6w,Xbox One,2013,False,nan,nan,nan,mce,zd3vpoe2,Set Seed Any%,"## Set Seed Any% Reach the End Poem as quickly as possible. - [World Creation Settings and Rules.](https://www.speedrun.com/mce/thread/71azs) - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA with Set Loads which adds a certain amount of time for certain actions done in-game. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Set Seed** - The ""Seed for the World Generator"" textbox must be filled with a seed.",Curcuit,nan,nan,2018-02-06 02:29:39,2019-07-08,8.0,7.0,2019.0,13.0,2019-07-08,8,7,2019,12,2018-02-06,6,2,2018,2
35,m7gkepem,86ve9y0j,36,588.0,True,2020-08-27 18:29:15,2020-08-27 03:34:34,pj01vvrx,realtime,o7e2mx6w,Xbox One,2013,False,nan,nan,nan,mce,zd3vpoe2,Set Seed Any%,"## Set Seed Any% Reach the End Poem as quickly as possible. - [World Creation Settings and Rules.](https://www.speedrun.com/mce/thread/71azs) - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA with Set Loads which adds a certain amount of time for certain actions done in-game. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Set Seed** - The ""Seed for the World Generator"" textbox must be filled with a seed.",HenryThePotato,us,nan,2020-07-12 19:32:32,2020-08-27,27.0,8.0,2020.0,18.0,2020-08-27,27,8,2020,3,2020-07-12,12,7,2020,19
36,ydr0vdqz,j425w45x,37,617.0,True,2021-05-04 15:39:47,2021-05-04 02:31:14,v8le49vx,realtime,nzelkr6q,PlayStation 4,2013,False,nan,nan,nan,mce,zd3vpoe2,Set Seed Any%,"## Set Seed Any% Reach the End Poem as quickly as possible. - [World Creation Settings and Rules.](https://www.speedrun.com/mce/thread/71azs) - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA with Set Loads which adds a certain amount of time for certain actions done in-game. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Set Seed** - The ""Seed for the World Generator"" textbox must be filled with a seed.",Xmayyham,us,He/Him,2021-05-01 19:40:49,2021-05-04,4.0,5.0,2021.0,15.0,2021-05-04,4,5,2021,2,2021-05-01,1,5,2021,19
37,mk8wwdxm,8v5r032j,38,693.0,True,2020-12-24 07:12:34,2020-12-23 03:22:33,v8le49vx,realtime,7m6ylw9p,Switch,2017,False,nan,nan,nan,mce,zd3vpoe2,Set Seed Any%,"## Set Seed Any% Reach the End Poem as quickly as possible. - [World Creation Settings and Rules.](https://www.speedrun.com/mce/thread/71azs) - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA with Set Loads which adds a certain amount of time for certain actions done in-game. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Set Seed** - The ""Seed for the World Generator"" textbox must be filled with a seed.",Yepitsme,aq,"He/Him, She/Her, They/Them",2020-05-12 03:32:10,2020-12-24,24.0,12.0,2020.0,7.0,2020-12-23,23,12,2020,3,2020-05-12,12,5,2020,3
38,ywdol92z,8d3llngx,39,694.0,True,2021-01-03 00:26:54,2021-01-01 07:08:41,jo310rlj,realtime,mx6pwe3g,PlayStation 3,2006,False,nan,nan,nan,mce,zd3vpoe2,Set Seed Any%,"## Set Seed Any% Reach the End Poem as quickly as possible. - [World Creation Settings and Rules.](https://www.speedrun.com/mce/thread/71azs) - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA with Set Loads which adds a certain amount of time for certain actions done in-game. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Set Seed** - The ""Seed for the World Generator"" textbox must be filled with a seed.",Starsh1pTroop3r,us,nan,2020-12-04 18:14:01,2021-01-03,3.0,1.0,2021.0,0.0,2021-01-01,1,1,2021,7,2020-12-04,4,12,2020,18
39,zgeop10y,v8lrpg48,40,908.0,True,2023-07-26 15:32:34,2023-07-26 15:29:08,v8lrpg48,realtime,mx6pwe3g,PlayStation 3,2006,False,nan,nan,nan,mce,zd3vpoe2,Set Seed Any%,"## Set Seed Any% Reach the End Poem as quickly as possible. - [World Creation Settings and Rules.](https://www.speedrun.com/mce/thread/71azs) - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA with Set Loads which adds a certain amount of time for certain actions done in-game. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Set Seed** - The ""Seed for the World Generator"" textbox must be filled with a seed.",Fedecrash02,it,nan,2017-05-01 17:38:49,2023-07-26,26.0,7.0,2023.0,15.0,2023-07-26,26,7,2023,15,2017-05-01,1,5,2017,17
40,z516ennm,pj063erj,41,928.0,True,2019-03-10 03:31:06,2019-03-10 03:19:23,pj01vvrx,realtime,nzelkr6q,PlayStation 4,2013,False,nan,nan,nan,mce,zd3vpoe2,Set Seed Any%,"## Set Seed Any% Reach the End Poem as quickly as possible. - [World Creation Settings and Rules.](https://www.speedrun.com/mce/thread/71azs) - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA with Set Loads which adds a certain amount of time for certain actions done in-game. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Set Seed** - The ""Seed for the World Generator"" textbox must be filled with a seed.",BlackoutWolf,us,nan,2017-02-19 14:57:51,2019-03-10,10.0,3.0,2019.0,3.0,2019-03-10,10,3,2019,3,2017-02-19,19,2,2017,14
41,2yw9jr0m,v81k3qpj,42,967.0,True,2017-02-27 09:20:25,2017-02-26 08:32:58,qjn3w4xm,realtime,nzelkr6q,PlayStation 4,2013,False,nan,nan,nan,mce,zd3vpoe2,Set Seed Any%,"## Set Seed Any% Reach the End Poem as quickly as possible. - [World Creation Settings and Rules.](https://www.speedrun.com/mce/thread/71azs) - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA with Set Loads which adds a certain amount of time for certain actions done in-game. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Set Seed** - The ""Seed for the World Generator"" textbox must be filled with a seed.",BraveN,us,nan,2017-01-11 07:37:25,2017-02-27,27.0,2.0,2017.0,9.0,2017-02-26,26,2,2017,8,2017-01-11,11,1,2017,7
42,mk2n995m,x7qmdmr8,43,984.0,True,2020-02-22 13:48:22,2020-02-22 01:56:57,v8lrpg48,realtime,n568oevp,Xbox 360,2005,False,nan,nan,nan,mce,zd3vpoe2,Set Seed Any%,"## Set Seed Any% Reach the End Poem as quickly as possible. - [World Creation Settings and Rules.](https://www.speedrun.com/mce/thread/71azs) - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA with Set Loads which adds a certain amount of time for certain actions done in-game. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Set Seed** - The ""Seed for the World Generator"" textbox must be filled with a seed.",ItzAstroBTW,us,nan,2020-02-22 01:42:21,2020-02-22,22.0,2.0,2020.0,13.0,2020-02-22,22,2,2020,1,2020-02-22,22,2,2020,1
43,y92qj4kz,0jm0kne8,44,998.0,True,2019-04-11 19:32:06,2019-04-10 19:47:25,pj01vvrx,realtime,nzelkr6q,PlayStation 4,2013,False,nan,nan,nan,mce,zd3vpoe2,Set Seed Any%,"## Set Seed Any% Reach the End Poem as quickly as possible. - [World Creation Settings and Rules.](https://www.speedrun.com/mce/thread/71azs) - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA with Set Loads which adds a certain amount of time for certain actions done in-game. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Set Seed** - The ""Seed for the World Generator"" textbox must be filled with a seed.",Claire.,is,She/Her,2017-10-09 05:03:41,2019-04-11,11.0,4.0,2019.0,19.0,2019-04-10,10,4,2019,19,2017-10-09,9,10,2017,5
